
 0.0050	-10.4379
 0.0100	-10.4392
 0.0150	-10.4436
 0.0200	-10.4523
 0.0250	-10.4658
 0.0300	-10.4836
 0.0350	-10.5055
 0.0400	-10.5312
 0.0450	-10.5608
 0.0500	-10.5942
 0.0550	-10.6312
 0.0600	-10.6719
 0.0650	-10.7161
 0.0700	-10.7637
 0.0750	-10.8147
 0.0800	-10.8689
 0.0850	-10.9263
 0.0900	-10.9867
 0.0950	-11.0500
 0.1000	-11.1161
 0.1050	-11.1850
 0.1100	-11.2564
 0.1150	-11.3304
 0.1200	-11.4066
 0.1250	-11.4852
 0.1300	-11.5658
 0.1350	-11.6485
 0.1400	-11.7331
 0.1450	-11.8195
 0.1500	-11.9076
 0.1550	-11.9972
 0.1600	-12.0884
 0.1650	-12.1808
 0.1700	-12.2746
 0.1750	-12.3426
 0.1800	-12.3045
 0.1850	-12.2654
 0.1900	-12.2253
 0.1950	-12.1841
 0.2000	-12.1419
 0.2050	-12.0987
 0.2100	-12.0545
 0.2150	-12.0093
 0.2200	-11.9631
 0.2250	-11.9159
 0.2300	-11.8790
 0.2350	-11.9231
 0.2400	-11.9668
 0.2450	-12.0102
 0.2500	-12.0533
 0.2550	-12.0959
 0.2600	-12.1381
 0.2650	-12.1798
 0.2700	-12.2209
 0.2750	-12.2616
 0.2800	-12.3016
 0.2850	-12.3411
 0.2900	-12.3800
 0.2950	-12.4182
 0.3000	-12.4558
 0.3050	-12.4927
 0.3100	-12.5289
 0.3150	-12.5643
 0.3200	-12.5990
 0.3250	-12.6330
 0.3300	-12.6662
 0.3350	-12.6986
 0.3400	-12.7302
 0.3450	-12.7610
 0.3500	-12.7910
 0.3550	-12.8201
 0.3600	-12.8483
 0.3650	-12.8757
 0.3700	-12.9022
 0.3750	-12.9279
 0.3800	-12.9526
 0.3850	-12.9764
 0.3900	-12.9993
 0.3950	-13.0213
 0.4000	-13.0424
 0.4050	-13.0625
 0.4100	-13.0817
 0.4150	-13.0999
 0.4200	-13.1172
 0.4250	-13.1335
 0.4300	-13.1489
 0.4350	-13.1633
 0.4400	-13.1767
 0.4450	-13.1891
 0.4500	-13.2006
 0.4550	-13.2110
 0.4600	-13.2205
 0.4650	-13.2290
 0.4700	-13.2365
 0.4750	-13.2430
 0.4800	-13.2485
 0.4850	-13.2530
 0.4900	-13.2565
 0.4950	-13.2590
 0.5000	-13.2605
 0.5037	-13.2610
 0.5075	-13.2615
 0.5112	-13.2631
 0.5149	-13.2658
 0.5186	-13.2695
 0.5224	-13.2743
 0.5261	-13.2801
 0.5298	-13.2870
 0.5335	-13.2950
 0.5373	-13.3039
 0.5410	-13.3139
 0.5447	-13.3249
 0.5484	-13.3369
 0.5522	-13.3499
 0.5559	-13.3639
 0.5596	-13.3788
 0.5634	-13.3947
 0.5671	-13.4115
 0.5708	-13.4292
 0.5745	-13.4479
 0.5783	-13.4674
 0.5820	-13.4878
 0.5857	-13.5090
 0.5894	-13.5311
 0.5932	-13.5540
 0.5969	-13.5776
 0.6006	-13.6021
 0.6043	-13.6273
 0.6081	-13.6532
 0.6118	-13.6798
 0.6155	-13.7072
 0.6193	-13.7351
 0.6230	-13.7638
 0.6267	-13.7930
 0.6304	-13.8229
 0.6342	-13.8533
 0.6379	-13.8843
 0.6416	-13.9158
 0.6453	-13.9479
 0.6491	-13.9804
 0.6528	-14.0134
 0.6565	-14.0468
 0.6602	-14.0807
 0.6640	-14.1150
 0.6677	-14.1496
 0.6714	-14.1846
 0.6752	-14.2200
 0.6789	-14.2557
 0.6826	-14.2916
 0.6863	-14.3279
 0.6901	-14.3644
 0.6938	-14.4011
 0.6975	-14.4380
 0.7012	-14.4752
 0.7050	-14.5125
 0.7087	-14.5499
 0.7124	-14.5875
 0.7161	-14.6252
 0.7199	-14.6630
 0.7236	-14.7008
 0.7273	-14.7387
 0.7311	-14.7767
 0.7348	-14.8146
 0.7385	-14.8525
 0.7422	-14.8904
 0.7460	-14.9283
 0.7497	-14.9661
 0.7534	-15.0037
 0.7571	-15.0413
 0.7609	-15.0787
 0.7646	-15.1160
 0.7683	-15.1531
 0.7720	-15.1900
 0.7758	-15.2267
 0.7795	-15.2631
 0.7832	-15.2993
 0.7870	-15.3351
 0.7907	-15.3706
 0.7944	-15.4058
 0.7981	-15.4406
 0.8019	-15.4750
 0.8056	-15.5089
 0.8093	-15.5424
 0.8130	-15.5753
 0.8168	-15.6077
 0.8205	-15.6394
 0.8242	-15.6704
 0.8279	-15.7008
 0.8317	-15.7302
 0.8354	-15.7588
 0.8391	-15.7863
 0.8429	-15.8126
 0.8466	-15.8376
 0.8503	-15.8609
 0.8540	-15.8825
 0.8578	-15.9018
 0.8615	-15.9185
 0.8652	-15.9323
 0.8689	-15.9425
 0.8727	-15.9488
 0.8774	-15.9510
 0.8821	-15.9426
 0.8868	-15.9200
 0.8915	-15.8873
 0.8962	-15.8476
 0.9009	-15.8032
 0.9057	-15.7556
 0.9104	-15.7055
 0.9151	-15.6535
 0.9198	-15.6000
 0.9245	-15.5452
 0.9292	-15.4893
 0.9339	-15.4324
 0.9387	-15.3746
 0.9434	-15.3160
 0.9481	-15.2566
 0.9528	-15.1964
 0.9575	-15.1357
 0.9622	-15.0742
 0.9669	-15.0122
 0.9716	-14.9496
 0.9764	-14.8864
 0.9811	-14.8228
 0.9858	-14.7586
 0.9905	-14.6939
 0.9952	-14.6288
 0.9999	-14.5632
 1.0046	-14.4972
 1.0094	-14.4308
 1.0141	-14.3639
 1.0188	-14.2967
 1.0235	-14.2292
 1.0282	-14.1613
 1.0329	-14.0930
 1.0376	-14.0244
 1.0424	-13.9556
 1.0471	-13.8864
 1.0518	-13.8169
 1.0565	-13.7472
 1.0612	-13.6772
 1.0659	-13.6070
 1.0706	-13.5366
 1.0753	-13.4660
 1.0801	-13.3952
 1.0848	-13.3242
 1.0895	-13.2531
 1.0942	-13.1818
 1.0989	-13.1104
 1.1036	-13.0390
 1.1083	-12.9675
 1.1131	-12.8959
 1.1178	-12.8244
 1.1225	-12.7528
 1.1272	-12.6814
 1.1319	-12.6100
 1.1366	-12.5387
 1.1413	-12.4676
 1.1461	-12.3967
 1.1508	-12.3261
 1.1555	-12.2557
 1.1602	-12.1857
 1.1649	-12.1160
 1.1696	-12.0469
 1.1743	-11.9782
 1.1790	-12.0285
 1.1838	-12.0802
 1.1885	-12.1305
 1.1932	-12.1795
 1.1979	-12.2271
 1.2026	-12.2734
 1.2073	-12.3182
 1.2120	-12.2475
 1.2168	-12.1459
 1.2215	-12.0456
 1.2262	-11.9466
 1.2309	-11.8492
 1.2356	-11.7535
 1.2403	-11.6597
 1.2450	-11.5678
 1.2497	-11.4783
 1.2545	-11.3911
